(0.870477, -0.000367995)
(0.862664, -0.00033857)
(0.866569, -0.00030914)
(0.866568, -0.00027971)
(0.858754, -0.000250323)
(0.866566, -0.000220864)
(0.870472, -0.000191444)
(0.870471, -0.000162032)
(0.866565, -0.000132602)
(0.866565, -0.000103174)
(0.878284, -7.37374e-05)
(0.88219, -4.43121e-05)
(0.878284, -1.48838e-05)
(0.870472, 1.45363e-05)
(0.870473, 4.39737e-05)
(0.866567, 7.33848e-05)
(0.866568, 0.000102815)
(0.878288, 0.000132233)
(0.87829, 0.000161655)
(0.882197, 0.000191087)
(0.878292, 0.000220532)
(0.870482, 0.000249926)
(0.878296, 0.000279356)
(0.874392, 0.000308813)
(0.8783, 0.000338233)
(0.886115, 0.000367631)
(0.886118, 0.000397067)
(0.882214, 0.000426489)
(0.87831, 0.000455887)
(0.878313, 0.000485329)
(0.858785, 0.000514743)
(0.874413, 0.00054416)
(0.862698, 0.000573591)
(0.858795, 0.000603007)
(0.862705, 0.000632407)
(0.866615, 0.000661836)
(0.874432, 0.000691255)
(0.886155, 0.00072067)
(0.87444, 0.00075008)
(0.878351, 0.000779486)
(0.874449, 0.000808934)
(0.87836, 0.000838334)
(0.882272, 0.000867754)
(0.870558, 0.000897133)
(0.874469, 0.000926559)
(0.874475, 0.000955952)
(0.870574, 0.000985373)
(0.87058, 0.00101477)
(0.874492, 0.00104421)
(0.878404, 0.00107359)
(0.882317, 0.00110299)
(0.870604, 0.0011324)
(0.878423, 0.00116179)
(0.874523, 0.00119119)
(0.878437, 0.0012206)
(0.88235, 0.00125)
(0.874544, 0.00127937)
(0.874552, 0.00130878)
(0.874559, 0.00133818)
(0.87066, 0.00136757)
(0.870668, 0.00139694)
(0.86677, 0.00142635)
(0.866778, 0.00145574)
(0.878505, 0.00148513)
(0.862888, 0.00151449)
(0.87071, 0.00154389)
(0.874625, 0.00157329)
(0.87854, 0.00160266)
(0.882455, 0.00163204)
(0.874652, 0.0016614)
(0.862942, 0.00169078)
(0.866858, 0.00172019)
(0.862962, 0.00174954)
(0.866878, 0.00177891)
(0.870794, 0.00180826)
(0.870805, 0.00183764)
(0.874722, 0.001867)
(0.870826, 0.00189636)
(0.874743, 0.00192573)
(0.870848, 0.00195508)
(0.874765, 0.00198445)
(0.874776, 0.00201381)
(0.874788, 0.00204317)
(0.870893, 0.0020725)
(0.878718, 0.00210186)
(0.882636, 0.00213119)
(0.878742, 0.00216056)
(0.874848, 0.00218989)
(0.870954, 0.00221924)
(0.870967, 0.00224856)
(0.874886, 0.00227793)
(0.870993, 0.00230723)
(0.882725, 0.00233658)
(0.874926, 0.00236589)
(0.878846, 0.00239523)
(0.87886, 0.00242454)
(0.874968, 0.00245387)
(0.871076, 0.00248319)
(0.87109, 0.00251251)
(0.871105, 0.0025418)
(0.871119, 0.00257111)
(0.875041, 0.00260042)
(0.875056, 0.00262973)
(0.871165, 0.00265904)
(0.875087, 0.00268833)
(0.882915, 0.00271762)
(0.879025, 0.00274692)
(0.886854, 0.0027762)
(0.88687, 0.00280549)
(0.875168, 0.00283479)
(0.871278, 0.00286404)
(0.883014, 0.00289332)
(0.883031, 0.00292261)
(0.875236, 0.00295184)
(0.883066, 0.00298114)
(0.875271, 0.00301042)
(0.875289, 0.00303967)
(0.890933, 0.00306893)
(0.894858, 0.00309818)
(0.894876, 0.00312742)
(0.887083, 0.00315666)
(0.891008, 0.00318591)
(0.891027, 0.00321514)
(0.891047, 0.00324438)
(0.894973, 0.0032736)
(0.898899, 0.00330284)
(0.883294, 0.00333207)
(0.891127, 0.00336128)
(0.902867, 0.00339047)
(0.906794, 0.00341971)
(0.902909, 0.0034489)
(0.910743, 0.00347809)
(0.906858, 0.0035073)
(0.90688, 0.00353651)
(0.910808, 0.00356566)
(0.918643, 0.00359488)
(0.918666, 0.00362403)
(0.918688, 0.00365323)
(0.926524, 0.00368241)
(0.922641, 0.00371155)
(0.918758, 0.00374072)
(0.926595, 0.00376988)
(0.926619, 0.00379902)
(0.930549, 0.00382817)
(0.938875, 0.00385729)
(0.9389, 0.00388643)
(0.938925, 0.0039156)
(0.934556, 0.0039447)
(0.930675, 0.00397383)
(0.918982, 0.00400291)
(0.876039, 0.00403205)
(0.793545, 0.00406114)
(0.692007, 0.00409025)
(0.625139, 0.00411935)
(0.617354, 0.00414844)
(0.59785, 0.0041775)
(0.566627, 0.00420658)
(0.542729, 0.00423564)
(0.527133, 0.00426468)
(0.527161, 0.00429374)
(0.550628, 0.00432279)
(0.55847, 0.00435183)
(0.554594, 0.00438085)
(0.550718, 0.0044099)
(0.554654, 0.00443892)
(0.554685, 0.00446795)
(0.563017, 0.00449693)
(0.566954, 0.00452597)
(0.578705, 0.00455493)
(0.58655, 0.00458393)
(0.598301, 0.00461289)
(0.610053, 0.00464187)
(0.602273, 0.00467083)
(0.621838, 0.00469979)
(0.617965, 0.00472874)
(0.602374, 0.00475767)
(0.649284, 0.0047866)
(0.692777, 0.00481553)
(0.700625, 0.00484445)
(0.716286, 0.00487335)
(0.767104, 0.00490225)
(0.755421, 0.00493112)
(0.786708, 0.00495999)
(0.810183, 0.00498887)
(0.818522, 0.00501775)
(0.826372, 0.00504659)
(0.818598, 0.00507543)
(0.802524, 0.00510428)
(0.790844, 0.00513307)
(0.802603, 0.00516189)
(0.79483, 0.00519067)
(0.779246, 0.00521948)
(0.787099, 0.00524826)
(0.810579, 0.00527702)
(0.798902, 0.00530577)
(0.798944, 0.00533452)
(0.787268, 0.00536327)
(0.775593, 0.00539198)
(0.779543, 0.00542069)
(0.795213, 0.00544938)
(0.810883, 0.00547809)
(0.81923, 0.00550677)
(0.830995, 0.00553542)
(0.846667, 0.00556407)
(0.85062, 0.00559268)
(0.850668, 0.00562133)
(0.842904, 0.00564993)
(0.823421, 0.00567849)
(0.815658, 0.00570707)
(0.807407, 0.00573565)
(0.787926, 0.00576419)
(0.76454, 0.00579274)
(0.737248, 0.00582124)
(0.694331, 0.00584973)
(0.682178, 0.00587822)
(0.647075, 0.0059067)
(0.611973, 0.00593514)
(0.592497, 0.00596356)
(0.592553, 0.00599199)
(0.600423, 0.00602038)
(0.592668, 0.00604877)
(0.573194, 0.00607712)
(0.553234, 0.00610545)
(0.52595, 0.00613377)
(0.514292, 0.00616207)
(0.514354, 0.00619036)
(0.506604, 0.00621859)
(0.483229, 0.00624683)
(0.451799, 0.00627506)
(0.487265, 0.00630323)
(0.475613, 0.0063314)
(0.479586, 0.00635952)
(0.514811, 0.00638765)
(0.538318, 0.00641573)
(0.542295, 0.00644382)
(0.554085, 0.00647184)
(0.558064, 0.00649983)
(0.570345, 0.00652782)
(0.566513, 0.00655575)
(0.554382, 0.00658366)
(0.554459, 0.00661157)
(0.558444, 0.00663943)
(0.53118, 0.00666725)
(0.527355, 0.00669503)
(0.531344, 0.00672279)
(0.531428, 0.0067505)
(0.527607, 0.00677816)
(0.543319, 0.0068058)
(0.562939, 0.0068334)
(0.583049, 0.00686094)
(0.598766, 0.00688845)
(0.618391, 0.00691595)
(0.645831, 0.00694336)
(0.66546, 0.00697074)
(0.665559, 0.00699806)
(0.693493, 0.00702533)
(0.717034, 0.00705256)
(0.693702, 0.00707972)
(0.689415, 0.00710683)
(0.689525, 0.00713388)
(0.677919, 0.00716085)
(0.670222, 0.00718776)
(0.666433, 0.00721462)
(0.658741, 0.00724139)
(0.651052, 0.00726809)
(0.635553, 0.00729473)
(0.600526, 0.00732127)
(0.565015, 0.00734772)
(0.54562, 0.00737408)
(0.518416, 0.00740035)
(0.495122, 0.00742652)
(0.463776, 0.00745257)
(0.432679, 0.00747853)
(0.417211, 0.00750437)
(0.409316, 0.00753007)
(0.401671, 0.00755564)
(0.405751, 0.00758107)
(0.382492, 0.00760635)
(0.378771, 0.00763146)
(0.371151, 0.00765637)
(0.359631, 0.00768113)
(0.363745, 0.00770565)
(0.367867, 0.00772998)
(0.391531, 0.00775406)
(0.380047, 0.00777786)
(0.380294, 0.00780139)
(0.403991, 0.00782459)
(0.427946, 0.00784744)
(0.436047, 0.00786989)
(0.467603, 0.0078919)
(0.479891, 0.00791339)
(0.476088, 0.0079343)
(0.50405, 0.00795455)
(0.55133, 0.007974)
(0.595229, 0.00799251)
(0.611341, 0.00800983)
(0.647041, 0.0080257)
(0.682814, 0.00803964)
(0.703552, 0.008051)
(0.71223, 0.00805855)
(0.721148, 0.00805989)
(0.730529, 0.00804925)
(0.745159, 0.0080039)
